Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	gseIMFBx_avg(nT)	gseIMFBy_avg(nT)	gseIMFBz_avg(nT)	Shock_Ang(deg)	ionVx_gsm_avg(km/s)	ionVx_gsm_med(km/s)	ionVx_gsm_std(km/s)	ionVx_gsm_rms(km/s)	ionDen_avg(1/cc)	ionDen_med(1/cc)	ionDen_std(1/cc)
2016-02-13 01:40:00	2016-02-13 01:50:00	11.336349531322265	5.819245200169365	-8.124941687376376	-5.350947474373267	347.185	-0.957	4.193	16.34	82.085	-125.42522003401571	-127.33084869384766	15.426672836709038	126.37036066812546	48.875217	47.14967	8.187847
2016-02-13 02:10:00	2016-02-13 02:20:00	11.124058916363	5.95732262562142	-7.921958926293576	-5.049308303320586	344.486	-1.027	3.193	16.615	83.066	-124.36818313598633	-125.12164688110352	4.536209570855533	124.45088257548419	41.834656	41.52349	1.7662069
2016-02-13 02:40:00	2016-02-13 02:50:00	10.87948282666197	6.074017838894863	-7.693628737263279	-4.719674891008969	351.94	0.67	4.893	15.683	86.399	-116.80455051251312	-117.25616836547852	5.776288115581263	116.94728951465457	43.582798	44.52893	3.8844197
2016-02-25 20:05:00	2016-02-25 20:15:00	11.955824677685234	1.661030668388462	-9.75147625890959	-6.714868704847357	337.533	-7.318	0.622	5.862	39.927	-155.4433062560576	-156.5685577392578	23.629367211012955	157.2290318440186	28.684149	28.815962	7.430986
2016-03-06 11:00:00	2016-03-06 11:10:00	7.260676175296912	-3.707692978214352	-5.8396436204418505	-2.2057003773011554	330.368	-0.835	-4.408	14.938	88.175	3.923366529829717	4.009902715682983	21.665479530445502	22.017852034463786	9.706829	10.07704	2.1730294
2015-09-02 08:45:00	2015-09-02 08:55:00	8.00693765670098	4.577546148742599	5.826645047759455	-3.033787547894756	39.804	7.342	0.433	2.378	27.367	-1.958020708517178	-2.332107186317444	7.944889544349207	8.182610522742205	1.5045458	1.4315122	0.135511
2015-09-08 09:20:00	2015-09-08 09:30:00	9.256998668092509	5.164937034933224	6.633093410310972	-3.8749147831035446	18.185	10.533	-4.213	17.542	58.759	-5.123532971045129	-7.115601062774658	43.74609897017697	44.045110571025994	3.2941935	2.8018177	1.6608087
2015-09-08 09:50:00	2015-09-08 10:00:00	9.675204209383558	5.1018310514053065	7.042909918216356	-4.239815823679655	17.624	11.767	-4.302	16.738	54.756	-6.127936460021743	-2.6413774490356445	39.75192369260898	40.22147489241377	6.8427305	6.8863034	1.985872
2015-09-08 10:40:00	2015-09-08 10:50:00	10.2821725625306	4.93651959101003	7.660278993989436	-4.761517923633689	23.006	12.54	-2.703	16.373	53.156	-137.28331457941155	-135.71998596191406	46.42107347035599	144.91937249398322	11.956352	12.075902	4.0007234
2015-09-08 11:10:00	2015-09-08 11:20:00	10.596317476531398	4.806566190529452	7.999828070768483	-5.017952461563983	27.643	14.363	-1.27	15.253	48.444	-163.64840881806566	-156.4569854736328	49.31808090802722	170.91832790293577	11.589769	10.97678	2.8674223
2015-09-08 11:40:00	2015-09-08 11:50:00	10.875315724225496	4.656684592354686	8.321115976724846	-5.229258019764334	27.264	15.028	-1.278	15.028	46.962	-248.7014959808579	-248.45057678222656	12.506223042700956	249.01574190783694	24.894197	25.176884	2.5265114
2015-10-29 04:25:00	2015-10-29 04:35:00	9.868927186299066	9.605833357798884	2.0155809908293887	-1.0291003432606831	29.355	-4.938	0.867	4.677	43.034	1.159453111147522	1.1439992189407349	6.835514144178958	6.9331511690010235	1.2463094	1.2448397	0.059192605
2015-10-29 04:55:00	2015-10-29 05:05:00	10.228889266098465	9.875000766666592	2.350203533127006	-1.2606061819555034	38.147	-5.563	1.307	4.087	37.138	-28.852280358622846	-29.6833553314209	6.554385047036617	29.587396729644713	43.648502	44.212643	8.505813
2015-10-29 05:25:00	2015-10-29 05:35:00	10.551331100842605	10.09832289672151	2.6644305463031106	-1.5011395759812007	32.779	-5.202	0.847	4.348	39.546	-36.54852323603809	-36.26065444946289	5.9034679804494266	37.022229605081975	62.403835	62.019672	3.8417845
2015-10-30 03:00:00	2015-10-30 03:10:00	8.729606729911486	8.669716695449539	0.9169584772801396	-0.4456793701971067	11.059	-6.747	-0.148	2.152	16.177	-4.467856460856273	-7.074024677276611	15.333273870389508	15.970943270176146	0.8674044	0.7713582	0.40853482
2015-10-31 17:20:00	2015-10-31 17:30:00	8.88299539633023	5.500403791640224	6.398397618681965	-2.776813628684284	28.568	-4.975	1.032	5.11	45.297	-88.67020300928664	-84.6081314086914	37.89148107106644	96.4270150915556	21.123234	22.296207	6.982811
2015-11-08 04:20:00	2015-11-08 04:30:00	10.558863835544608	10.4552702261976	1.2011865200220646	-0.8557903958281807	11.114	-10.095	-0.823	8.898	42.348	-7.068392627669456	-6.156764030456543	9.873366094546162	12.142715197838811	0.45684955	0.44246268	0.044512846
2015-11-08 05:20:00	2015-11-08 05:30:00	11.0972227963436	10.887492482807192	1.7710882347740755	-1.2134865818891911	18.2	-9.832	-0.098	8.057	39.465	-5.269395775364754	-8.64821720123291	19.860599890044305	20.547748290989446	3.6515849	3.7239897	1.331868
2015-11-08 05:50:00	2015-11-08 06:00:00	11.316896458572616	11.043209934184128	2.0359447938842963	-1.4046635831339274	32.836	-8.45	1.873	8.59	44.063	-8.76820724664774	-7.2007646560668945	16.810914103785205	18.960176458171752	4.704521	4.567232	0.6628863
2015-11-08 06:20:00	2015-11-08 06:30:00	11.50511668556104	11.161092285013964	2.287874405164559	-1.600590559058979	44.357	-8.663	3.103	7.322	38.859	-20.493506282792055	-27.130727767944336	19.490242429957977	28.281678693835904	5.522942	5.6159616	0.71106553
2015-11-08 06:50:00	2015-11-08 07:00:00	11.662785993076392	11.242587631544554	2.527773677944998	-1.7982557358027702	37.431	-8.618	1.888	7.23	38.347	-24.460670523177413	-25.31780242919922	8.522561868759096	25.902865927349946	5.049073	4.935636	0.55793357
2015-11-08 07:20:00	2015-11-08 07:30:00	11.790631157183844	11.28889996964412	2.756868899754396	-1.9944886660139336	44.308	-8.667	2.47	6.467	35.364	-25.09662551718547	-25.664857864379883	8.636674525166994	26.541152183044225	4.773578	4.740953	0.44890657
2015-11-29 01:55:00	2015-11-29 02:05:00	10.484149834395817	10.235750904086112	-2.2056660293989183	-0.5293228705484987	24.459	3.35	3.517	8.623	76.623	-36.92384672523441	-36.80571746826172	6.317179471858214	37.46034187601964	45.881542	44.943016	3.285551
2015-12-03 12:10:00	2015-12-03 12:20:00	10.167921362085234	9.786191692673114	2.2037692528660444	-1.6608582132193703	41.68	-5.138	0.942	1.913	17.804	-1.5419872951014597	-1.38047194480896	8.070240680014487	8.216234505636692	0.753692	0.76022613	0.03139647
2015-12-04 00:00:00	2015-12-04 00:10:00	9.48811200433125	8.797022902367873	-3.489907518833108	-0.6745821958904448	27.44	-4.202	1.232	2.14	24.661	-5.448311906872374	-5.585070848464966	8.58890229758786	10.17120176341406	0.5828047	0.58292806	0.019164301
2016-01-03 03:30:00	2016-01-03 03:40:00	11.997753408652772	10.453168801835002	-5.538988616535472	-1.99886928282482	34.958	-7.73	2.112	2.16	18.567	-123.71423526276322	-120.78266143798828	33.28091547500883	128.11257292516223	30.393595	30.102493	3.7779996
2016-01-05 11:25:00	2016-01-05 11:35:00	7.32861606970373	7.298862390625563	-0.1798018883308874	-0.631743343262724	41.474	-4.775	5.838	7.693	60.915	-2.4258662372134454	-5.444504261016846	16.960418297567564	17.13302704805303	57.987476	64.8506	21.790785
2016-01-05 20:10:00	2016-01-05 20:20:00	9.374506496342924	5.6243218068206815	-7.057067035178605	-2.53840375344854	41.825	-1.26	9.75	6.72	82.323	-88.30272396129111	-90.02540588378906	16.92257440127657	89.90964677580885	27.420656	28.264244	3.6819615
2016-01-05 21:10:00	2016-01-05 21:20:00	10.151609653105638	6.630275234950829	-7.132850623361523	-2.8661630396554343	41.491	-2.148	9.913	6.48	78.271	-78.86534941374366	-79.85960006713867	8.031268563732066	79.27322759226263	28.306335	28.23603	1.340893
2016-01-05 21:40:00	2016-01-05 21:50:00	10.481906424149182	7.085132127265802	-7.124585187754275	-2.98489110238776	34.216	-2.903	8.988	7.478	74.252	-104.31220114409034	-104.40950012207031	7.708054126937906	104.59660322376135	28.66538	28.444025	1.5870398
2016-01-12 09:00:00	2016-01-12 09:10:00	9.075272833584895	8.664951707835028	-2.574934786683736	-0.8040803323955826	15.962	4.677	1.283	4.467	47.83	-5.422754357856019	-5.8778276443481445	10.045023822461319	11.415286611358553	0.77399254	0.7814369	0.06699983
2016-01-19 16:30:00	2016-01-19 16:40:00	7.19087667538984	1.564983884099538	-6.762830335290045	-1.875931986868848	38.561	-2.243	9.18	7.948	78.411	-55.65861468844943	-54.7424201965332	8.272142143200467	56.269971784910226	86.86942	87.18151	5.324142
2016-01-19 17:00:00	2016-01-19 17:10:00	7.807091092725183	2.141906334748723	-7.178202464313752	-2.1982507635144177	36.87	-2.4	9.155	8.055	77.72	-55.65861468844943	-54.7424201965332	8.272142143200467	56.269971784910226	86.86942	87.18151	5.324142
2016-01-19 17:30:00	2016-01-19 17:40:00	8.364354902443873	2.6961091944488413	-7.507652777193591	-2.51494561030412	33.915	-2.46	8.968	8.358	77.475	-55.65861468844943	-54.7424201965332	8.272142143200467	56.269971784910226	86.86942	87.18151	5.324142
2016-01-19 18:15:00	2016-01-19 18:25:00	9.103062308900634	3.48380815149734	-7.868050007347058	-2.9697522877303792	36.548	-1.87	9.78	7.773	68.499	-61.61182140534924	-54.82808876037598	30.30758922595286	68.66270094872284	11.240678	12.862307	3.5167923
2016-01-19 18:45:00	2016-01-19 18:55:00	9.537490317791653	3.979853942733671	-8.03369294086293	-3.25289523839466	37.013	1.227	9.508	7.143	82.465	-61.61182140534924	-54.82808876037598	30.30758922595286	68.66270094872284	11.240678	12.862307	3.5167923
2016-01-19 19:15:00	2016-01-19 19:25:00	9.929663559824276	4.452830060798041	-8.149417748360325	-3.514941236743665	39.973	5.343	8.398	5.407	77.244	-61.61182140534924	-54.82808876037598	30.30758922595286	68.66270094872284	11.240678	12.862307	3.5167923
