Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)	ionVx_gse_avg(km/s)	ionVx_gse_med(km/s)	ionVx_gse_std(km/s)	ionVx_gse_rms(km/s)	ionDen_avg(1/cc)	ionDen_med(1/cc)	ionDen_std(1/cc)
2015-10-26 05:10:00	2015-10-26 05:20:00	10.173483660728635	9.703216872419512	2.701504597825865	-1.4308053230497233	339.832	-4.773	-1.833	4.885	-2.4077659	-2.05419	7.0061893	7.4083753	1.1798276	1.1799917	0.051702265
2015-10-26 05:40:00	2015-10-26 05:50:00	10.501369870311562	9.91452831108993	3.0199667331264286	-1.690793000682165	335.449	-4.88	-2.05	4.505	-5.394998	-4.783966	7.413264	9.168559	1.0759035	1.0767983	0.034608252
2015-10-28 12:20:00	2015-10-28 12:30:00	11.823614126237333	9.49409638582342	5.785732261846995	-4.022904983818152	318.361	-2.145	-1.363	1.532	0.8263724	1.073061	12.1934595	12.22143	0.71140546	0.6950917	0.07505697
2015-11-03 13:05:00	2015-11-03 13:15:00	11.416328892113462	9.342987019466484	5.477476487899192	-3.610636219678261	318.438	-8.045	-2.255	2.49	-191.23105	-193.38922	115.60688	223.45978	22.407963	21.71338	6.178233
2015-11-05 03:00:00	2015-11-05 03:10:00	9.334912928756005	9.306212485288578	0.5738504618417908	-0.4510867660223543	318.184	-3.533	-2.44	2.732	-4.5323377	-4.6815333	7.18277	8.49319	0.6586589	0.67650735	0.058602955
2015-11-18 03:15:00	2015-11-18 03:25:00	10.559771503410138	10.541069344584429	-0.3732264884819516	-0.5037006713491695	315.705	4.192	-3.022	3.172	-41.73042	-41.981575	9.765247	42.857765	41.73123	41.569542	2.7270756
2015-11-18 05:10:00	2015-11-18 05:20:00	11.477514242796737	11.42259917981857	0.6453073117452739	-0.9164044712368326	328.378	3.233	-2.757	4.498	-83.93108	-86.11286	21.603449	86.6668	44.949734	44.359608	5.4061465
2015-11-18 05:40:00	2015-11-18 05:50:00	11.640373474753408	11.558417738236145	0.8945864400387561	-1.0486550332567546	331.086	2.967	-2.548	4.64	-60.866936	-62.789745	10.078899	61.695766	43.129993	43.34514	1.9986117
2015-11-18 06:40:00	2015-11-18 06:50:00	11.87685633100223	11.721773341253389	1.3707960623817492	-1.3339344210301494	320.375	3.412	-3.118	3.767	-74.21368	-73.14403	7.1039023	74.55291	44.61907	44.695473	1.3928314
2015-11-19 14:35:00	2015-11-19 14:45:00	9.492500626293817	8.089197021168971	4.379457865131914	-2.343136411974808	325.039	2.807	-1.795	2.533	5.577902	4.6754007	16.342758	17.26843	1.0288271	1.0558426	0.13750683
