Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)	ionVx_gsm_avg(km/s)	ionVx_gsm_med(km/s)	ionVx_gsm_std(km/s)	ionVx_gsm_rms(km/s)	ionDen_avg(1/cc)	ionDen_med(1/cc)	ionDen_std(1/cc)
2015-09-04 20:20:00	2015-09-04 20:30:00	11.137152040779869	-0.1612403799268995	10.633429795645815	-3.30734585285944	66.419	-3.162	3.962	1.748	10.826446704174343	9.697927474975586	12.604099562094081	16.61551305285238	0.43894717	0.43671668	0.032854434
2015-09-04 20:50:00	2015-09-04 21:00:00	10.893851678929492	-0.4506184379282511	10.41882082536456	-3.149501484788894	73.896	-3.455	4.127	1.135	7.051394976843569	5.435957431793213	13.985512284455393	15.662589983080942	0.570553	0.5708222	0.03349978
2015-09-04 22:05:00	2015-09-04 22:15:00	10.13560942192844	-1.164270176255033	9.6586215308375	-2.8432644182396216	105.345	-1.415	5.747	-1.578	24.547773168499308	26.082916259765625	16.704884267299747	29.69252979986672	0.63200396	0.63072264	0.024208657
2015-09-04 23:45:00	2015-09-04 23:55:00	8.74630961879408	-2.0557029415120174	8.10211737431179	-2.57389091723151	70.046	0.705	5.42	1.94	7.726603413621585	8.39046859741211	7.963380407203269	11.095757199092706	0.65740365	0.656006	0.02175813
2015-09-05 11:40:00	2015-09-05 11:50:00	10.693696532607415	4.305781157601543	8.34061100885214	-5.123268271367862	114.99	-4.197	2.903	-1.35	3.3736589564416644	1.380800724029541	18.611144993221217	18.91444666684918	0.41985366	0.41293338	0.052593756
2015-09-05 15:50:00	2015-09-05 16:00:00	11.973997931520024	2.480913082727764	10.514904153657437	-5.162964000031947	118.608	-1.828	4.957	-2.707	6.2160942043576926	7.543852806091309	36.795783717036635	37.31714788818121	0.4718003	0.42071292	0.2615746
2015-09-06 11:55:00	2015-09-06 12:05:00	10.890155804588654	4.338014357705808	8.496217010028593	-5.252594719403937	106.789	-0.24	7.82	-2.363	8.16459337840403	9.075942039489746	28.455991371448867	29.604121840829045	0.58380324	0.5816513	0.046824977
2015-09-06 13:25:00	2015-09-06 13:35:00	11.525616776243794	3.7576584746979615	9.37701856917685	-5.548841354218116	108.298	-1.14	7.533	-2.5	-33.75257141675268	-35.16218566894531	69.22726749866047	77.01721004148412	1.0975937	0.7263731	1.1269376
2015-09-06 16:20:00	2015-09-06 16:30:00	11.990095292702454	2.340381272722317	10.63886045320661	-5.009720045504424	70.262	-4.537	5.055	1.858	22.79646465496013	25.015893936157227	22.701954137909347	32.17230987113897	0.59384876	0.5942356	0.025024885
2015-09-06 21:25:00	2015-09-06 21:35:00	10.429964158722592	-0.5934600880125327	9.965189147918265	-3.020781402638542	46.055	-2.137	4.667	4.46	8.557969478512168	7.420693397521973	20.540428448725724	22.251922219268312	0.87979895	0.8623953	0.06061215
2015-09-06 23:35:00	2015-09-06 23:45:00	8.690503829251922	-1.824250569462162	8.09044865624529	-2.5959207203113013	62.614	-5.318	4.965	2.467	13.527126195270624	12.98967170715332	14.079643522210786	19.52484327249028	0.8186582	0.80604184	0.08135457
2015-09-07 16:30:00	2015-09-07 16:40:00	11.98290367013083	2.3730602399570864	10.644452760837313	-4.96506066492527	130.728	-1.743	7.758	-6.693	-204.25274325492686	-206.3117218017578	12.240073234875211	204.6191645959835	20.845024	20.494883	1.6637423
2015-09-07 21:05:00	2015-09-07 21:15:00	10.565460477141723	-0.2998192351812898	10.088830888625049	-3.12293513866938	134.536	0.407	5.915	-5.823	94.15450609931305	86.9345474243164	85.64747380705447	127.28142357915259	0.5539906	0.45012444	0.26669738
2015-09-07 22:20:00	2015-09-07 22:30:00	9.70003461179118	-1.0452096524564911	9.221754605202698	-2.8205183166554897	132.466	0.885	6.592	-6.062	-68.34283102484862	-74.30455780029297	84.08939713007764	108.35944472998614	5.735967	3.72853	5.2144446
2015-09-07 22:50:00	2015-09-07 23:00:00	9.284446115390546	-1.335545068884895	8.77457365779415	-2.7242888486811303	134.593	0.358	6.597	-6.507	-68.34283102484862	-74.30455780029297	84.08939713007764	108.35944472998614	5.735967	3.72853	5.2144446
