Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	gseIMFBx_avg(nT)	gseIMFBy_avg(nT)	gseIMFBz_avg(nT)	Shock_Ang(deg)
2016-02-02 23:30:00	2016-02-02 23:40:00	11.994827408574956	6.182684035877826	-8.599349728904759	-5.630284896496352	163.791	-5.92	-1.387	-7.562	58.136
2016-02-03 00:00:00	2016-02-03 00:10:00	11.980339148018473	6.407272715225454	-8.480538724902976	-5.527607081393118	168.115	-5.585	-2.038	-7.803	62.033
2016-02-03 00:30:00	2016-02-03 00:40:00	11.93749492046688	6.613374806903155	-8.352737074824175	-5.384920950771776	166.807	-5.642	-1.755	-7.587	60.384
2016-02-03 01:00:00	2016-02-03 01:10:00	11.866113554187578	6.800204096620856	-8.21438155547637	-5.204253010117736	170.087	-5.412	-2.05	-7.308	61.695
2016-02-03 01:50:00	2016-02-03 02:00:00	11.682840034594584	7.066280961078625	-7.953637650113301	-4.826418394611263	173.14	-4.368	-2.5	-7.847	69.188
2016-02-03 02:50:00	2016-02-03 03:00:00	11.353837146145166	7.304522430619777	-7.571865302783135	-4.268304375713533	177.518	-4.68	-2.555	-7.005	66.119
2016-02-03 03:20:00	2016-02-03 03:30:00	11.142986839808191	7.387340097204809	-7.343607943503467	-3.957609853183675	175.053	-4.658	-2.042	-6.823	63.98
2016-02-03 04:40:00	2016-02-03 04:50:00	10.41958897402858	7.473355169081667	-6.5753602508807205	-3.078819342411745	177.157	-4.377	-2.053	-7.48	66.976
2016-02-08 06:20:00	2016-02-08 06:30:00	8.577532942703307	6.638151431203677	-5.041372637722056	-2.0225274588381783	166.634	5.427	-0.173	-9.133	60.372
2016-02-08 07:20:00	2016-02-08 07:30:00	7.454952146256137	6.224374213910231	-3.857335608727047	-1.396681447914304	216.625	8.21	-4.275	-3.705	35.674
2016-02-10 19:00:00	2016-02-10 19:10:00	11.26014648715308	2.7074620417026733	-9.506958394439485	-5.3922017205415385	204.961	3.555	-1.822	-1.615	23.277
2016-02-10 19:30:00	2016-02-10 19:40:00	11.452662466490146	3.036409303806853	-9.499585197453198	-5.630212405872192	196.897	3.695	-1.578	-1.792	24.464
2016-02-10 20:00:00	2016-02-10 20:10:00	11.614506765189782	3.3551929197191783	-9.465117780658268	-5.835142058029131	198.012	3.178	-2.183	-2.308	33.881
2016-02-10 20:45:00	2016-02-10 20:55:00	11.801359343930066	3.8130554519961777	-9.372628237362711	-6.073275833796129	191.374	3.2	-2.328	-2.972	40.099
2016-02-10 22:55:00	2016-02-10 23:05:00	11.976971576391255	4.982012981933585	-8.931523146942391	-6.23328855346582	202.73	3.673	-1.592	-1.295	18.59
2016-02-11 06:20:00	2016-02-11 06:30:00	8.192494230560156	6.265347660536812	-4.885541110771793	-1.9976564470809732	192.279	1.927	-2.815	-5.367	63.995
2016-02-11 21:25:00	2016-02-11 21:35:00	11.92758589013888	4.083288555034099	-9.284745361581589	-6.2758203129475945	205.065	2.988	-7.91	-6.045	57.903
2016-02-11 21:55:00	2016-02-11 22:05:00	11.970592613179674	4.355643033763196	-9.182312334770405	-6.325114764877132	197.561	3.827	-7.397	-7.16	55.822
2016-02-11 22:25:00	2016-02-11 22:35:00	11.985233718010129	4.615363778627806	-9.070242231613207	-6.33036390880365	204.898	3.272	-8.675	-6.373	57.357
