Start_trang	End_trang	Clang_avg	Bx_avg(nT)	By_avg(nT)	Bz_avg(nT)
2018-02-08/19:25:00	2018-02-08/19:35:00	234.075	4.217	-2.457	-1.798
2018-02-09/00:40:00	2018-02-09/00:50:00	224.411	3.387	-1.937	-1.955
2018-02-09/01:40:00	2018-02-09/01:50:00	138.46	3.887	1.687	-1.897
2018-02-09/02:10:00	2018-02-09/02:20:00	104.531	3.01	3.612	-0.872
2018-02-09/03:55:00	2018-02-09/04:05:00	187.836	5.117	-0.533	-3.718
2018-02-09/05:30:00	2018-02-09/05:40:00	42.429	-4.032	2.888	3.085
2018-02-09/08:35:00	2018-02-09/08:45:00	65.389	-3.257	3.057	1.382
2018-02-09/20:35:00	2018-02-09/20:45:00	119.744	-1.36	3.402	-2.03
2018-02-09/22:15:00	2018-02-09/22:25:00	113.389	-0.462	4.07	-1.763
2018-02-09/23:45:00	2018-02-09/23:55:00	109.338	0.042	3.322	-1.143
2018-02-10/00:55:00	2018-02-10/01:05:00	101.144	-1.095	2.73	-0.557
2018-02-10/01:25:00	2018-02-10/01:35:00	94.708	1.225	3.582	-0.295
2018-02-10/02:20:00	2018-02-10/02:30:00	95.374	1.67	4.68	-0.45
2018-02-10/02:50:00	2018-02-10/03:00:00	92.961	2.057	4.307	-0.327
2018-02-10/06:10:00	2018-02-10/06:20:00	28.182	-5.433	3.217	5.982
2018-02-10/09:40:00	2018-02-10/09:50:00	137.634	4.987	3.498	-3.808
2018-02-10/10:10:00	2018-02-10/10:20:00	116.342	4.195	4.622	-2.255
2018-02-10/10:55:00	2018-02-10/11:05:00	114.841	3.747	4.93	-2.235
2018-02-10/11:25:00	2018-02-10/11:35:00	137.1	5.607	2.997	-3.082
2018-02-10/12:00:00	2018-02-10/12:10:00	119.928	4.607	3.872	-2.212
2018-02-10/14:35:00	2018-02-10/14:45:00	124.346	4.077	1.167	-0.793
2018-02-11/15:00:00	2018-02-11/15:10:00	192.781	-0.48	-0.58	-2.502
2018-02-11/19:40:00	2018-02-11/19:50:00	43.761	-0.697	2.735	2.838
2018-02-11/23:30:00	2018-02-11/23:40:00	353.334	-1.252	-0.493	4.195
2018-02-12/00:20:00	2018-02-12/00:30:00	9.636	-0.583	0.657	3.868
2018-02-12/01:00:00	2018-02-12/01:10:00	30.213	0.038	1.683	2.893
2018-02-12/02:00:00	2018-02-12/02:10:00	25.105	0.177	1.475	3.162
2018-02-12/02:30:00	2018-02-12/02:40:00	50.135	0.603	2.978	2.483
2018-02-12/09:55:00	2018-02-12/10:05:00	313.768	-1.067	-3.08	2.967
2018-02-12/21:55:00	2018-02-12/22:05:00	30.836	0.772	1.752	2.96
2018-02-12/22:25:00	2018-02-12/22:35:00	21.391	0.378	1.302	3.333
2018-02-13/08:30:00	2018-02-13/08:40:00	38.853	0.238	2.922	3.648
2018-02-13/09:00:00	2018-02-13/09:10:00	39.593	0.193	2.643	3.265
2018-02-14/10:15:00	2018-02-14/10:25:00	318.84	1.327	-1.572	1.827
2018-02-14/10:45:00	2018-02-14/10:55:00	320.832	2.093	-1.09	1.332
2018-02-14/12:05:00	2018-02-14/12:15:00	338.63	1.328	-0.58	1.415
2018-02-14/12:45:00	2018-02-14/12:55:00	337.135	1.148	-0.758	1.797
2018-02-14/13:15:00	2018-02-14/13:25:00	333.275	1.285	-0.718	1.447
2018-02-14/21:00:00	2018-02-14/21:10:00	228.924	0.638	-1.968	-1.72
2018-02-14/21:30:00	2018-02-14/21:40:00	219.818	0.932	-1.552	-1.872
2018-02-14/22:00:00	2018-02-14/22:10:00	210.891	0.595	-1.285	-2.152
2018-02-14/22:30:00	2018-02-14/22:40:00	209.049	0.498	-1.24	-2.235
2018-02-14/23:10:00	2018-02-14/23:20:00	208.824	0.493	-1.187	-2.163
2018-02-14/23:40:00	2018-02-14/23:50:00	207.47	0.652	-1.198	-2.305
2018-02-15/00:10:00	2018-02-15/00:20:00	204.367	0.765	-1.075	-2.373
2018-02-15/01:20:00	2018-02-15/01:30:00	184.074	0.148	-0.125	-1.708
2018-02-15/01:55:00	2018-02-15/02:05:00	229.292	0.303	-1.288	-1.11
2018-02-15/02:50:00	2018-02-15/03:00:00	156.658	0.287	0.742	-1.703
2018-02-15/03:20:00	2018-02-15/03:30:00	169.824	0.33	0.27	-1.493
2018-02-15/04:35:00	2018-02-15/04:45:00	103.573	0.598	1.525	-0.367
2018-02-15/05:45:00	2018-02-15/05:55:00	100.428	0.628	1.64	-0.303
2018-02-15/15:40:00	2018-02-15/15:50:00	169.842	-5.652	1.128	-6.34
2018-02-15/18:05:00	2018-02-15/18:15:00	56.69	-4.79	5.79	3.81
2018-02-15/19:50:00	2018-02-15/20:00:00	259.62	3.3	-3.103	-0.552
2018-02-15/23:15:00	2018-02-15/23:25:00	31.143	-3.008	0.588	0.973
2018-02-16/04:00:00	2018-02-16/04:10:00	21.484	3.622	3.405	8.643
2018-02-16/05:40:00	2018-02-16/05:50:00	53.284	-1.778	5.633	4.18
2018-02-17/08:20:00	2018-02-17/08:30:00	257.77	5.285	-3.012	-0.62
2018-02-17/08:50:00	2018-02-17/09:00:00	267.421	4.115	-4.492	-0.193
2018-02-17/09:30:00	2018-02-17/09:40:00	222.072	5.337	-2.157	-2.432
2018-02-17/10:20:00	2018-02-17/10:30:00	227.349	5.7	-1.972	-1.742
2018-02-17/10:50:00	2018-02-17/11:00:00	184.497	6.087	-0.198	-2.775
2018-02-17/13:50:00	2018-02-17/14:00:00	84.77	3.587	2.03	0.248
2018-02-17/14:20:00	2018-02-17/14:30:00	70.281	3.408	2.627	0.967
2018-02-17/20:50:00	2018-02-17/21:00:00	225.119	4.578	-1.752	-1.768
2018-02-17/22:00:00	2018-02-17/22:10:00	227.586	2.368	-3.132	-2.783
2018-02-17/23:35:00	2018-02-17/23:45:00	133.719	5.75	2.695	-2.52
2018-02-18/00:05:00	2018-02-18/00:15:00	153.167	6.095	1.612	-3.175
2018-02-18/00:40:00	2018-02-18/00:50:00	201.633	5.005	-1.503	-3.83
2018-02-18/01:10:00	2018-02-18/01:20:00	189.533	5.05	-0.587	-3.59
2018-02-18/06:50:00	2018-02-18/07:00:00	244.282	4.448	-5.097	-2.422
2018-02-18/11:25:00	2018-02-18/11:35:00	219.908	4.902	-0.842	-1.02
2018-02-18/12:35:00	2018-02-18/12:45:00	273.097	4.097	-3.44	0.143
2018-02-18/16:10:00	2018-02-18/16:20:00	259.668	5.782	-2.637	-0.41
2018-02-18/17:25:00	2018-02-18/17:35:00	338.379	-3.74	-1.79	4.435
2018-02-19/02:10:00	2018-02-19/02:20:00	191.715	5.01	-0.453	-2.28
2018-02-20/01:15:00	2018-02-20/01:25:00	165.783	4.167	0.413	-1.537
2018-02-20/02:15:00	2018-02-20/02:25:00	323.382	3.503	-1.257	1.747
2018-02-20/03:55:00	2018-02-20/04:05:00	311.883	4.32	-0.775	0.677
2018-02-20/04:25:00	2018-02-20/04:35:00	288.405	4.182	-1.285	0.402
2018-02-20/09:50:00	2018-02-20/10:00:00	208.809	2.615	-0.828	-1.473
2018-02-20/10:20:00	2018-02-20/10:30:00	233.004	2.87	-1.06	-0.79
2018-02-20/10:50:00	2018-02-20/11:00:00	231.724	3.097	-0.69	-0.563
2018-02-20/13:35:00	2018-02-20/13:45:00	265.732	2.263	-1.452	-0.107
2018-02-20/16:25:00	2018-02-20/16:35:00	159.596	2.412	0.305	-0.865
2018-02-20/18:05:00	2018-02-20/18:15:00	264.825	2.478	-0.555	-0.028
2018-02-20/19:30:00	2018-02-20/19:40:00	297.465	2.343	-0.783	0.407
2018-02-20/20:15:00	2018-02-20/20:25:00	244.937	2.67	-0.892	-0.398
2018-02-20/20:45:00	2018-02-20/20:55:00	221.572	2.745	-0.613	-0.728
2018-02-21/02:25:00	2018-02-21/02:35:00	256.898	2.69	-1.828	-0.427
2018-02-21/02:55:00	2018-02-21/03:05:00	251.811	2.567	-1.892	-0.62
2018-02-21/03:25:00	2018-02-21/03:35:00	246.394	2.15	-1.967	-0.865
2018-02-21/04:10:00	2018-02-21/04:20:00	265.033	2.307	-1.843	-0.187
2018-02-21/11:20:00	2018-02-21/11:30:00	246.504	0.27	-3.692	-1.583
2018-02-21/14:05:00	2018-02-21/14:15:00	253.561	3.568	-1.71	-0.505
2018-02-21/15:05:00	2018-02-21/15:15:00	199.974	4.09	-0.343	-0.98
2018-02-21/15:55:00	2018-02-21/16:05:00	255.799	3.22	-1.882	-0.473
2018-02-21/19:35:00	2018-02-21/19:45:00	244.452	4.437	-2.155	-1.03
2018-02-21/20:05:00	2018-02-21/20:15:00	251.767	3.9	-2.823	-0.897
2018-02-21/20:35:00	2018-02-21/20:45:00	267.68	3.662	-2.9	-0.113
2018-02-21/21:05:00	2018-02-21/21:15:00	272.191	3.727	-2.84	0.12
2018-02-21/21:50:00	2018-02-21/22:00:00	309.587	4.668	-1.468	1.197
2018-02-21/22:20:00	2018-02-21/22:30:00	257.929	2.93	-2.675	-0.603
2018-02-21/22:55:00	2018-02-21/23:05:00	238.166	1.98	-4.055	-2.525
2018-02-22/19:55:00	2018-02-22/20:05:00	333.0	1.027	-2.927	5.74
2018-02-23/01:15:00	2018-02-23/01:25:00	336.043	2.433	-2.412	5.475
2018-02-23/02:50:00	2018-02-23/03:00:00	215.728	3.513	-3.573	-4.98
2018-02-23/03:40:00	2018-02-23/03:50:00	231.567	3.99	-5.335	-4.21
2018-02-23/04:10:00	2018-02-23/04:20:00	226.404	6.317	-3.262	-3.107
2018-02-23/04:40:00	2018-02-23/04:50:00	248.786	6.827	-3.73	-1.44
2018-02-23/07:25:00	2018-02-23/07:35:00	292.456	7.15	-5.537	2.3
2018-02-23/09:55:00	2018-02-23/10:05:00	214.725	0.018	-3.32	-4.767
2018-02-23/11:30:00	2018-02-23/11:40:00	292.867	2.98	-5.005	2.123
2018-02-23/13:45:00	2018-02-23/13:55:00	323.126	4.83	-1.655	2.202
2018-02-23/15:05:00	2018-02-23/15:15:00	208.717	4.348	-1.585	-2.873
2018-02-23/15:35:00	2018-02-23/15:45:00	228.768	4.418	-2.008	-1.827
2018-02-23/16:30:00	2018-02-23/16:40:00	241.899	4.977	-1.303	-0.723
2018-02-24/02:40:00	2018-02-24/02:50:00	325.126	5.345	-1.938	2.787
2018-02-24/03:15:00	2018-02-24/03:25:00	290.414	5.042	-2.673	1.023
2018-02-24/03:45:00	2018-02-24/03:55:00	283.533	4.918	-2.952	0.762
2018-02-24/04:40:00	2018-02-24/04:50:00	259.098	4.885	-2.838	-0.502
2018-02-24/06:15:00	2018-02-24/06:25:00	167.386	5.388	0.345	-1.64
2018-02-24/07:55:00	2018-02-24/08:05:00	239.494	4.842	-2.148	-1.247
2018-02-24/09:25:00	2018-02-24/09:35:00	187.144	5.218	-0.172	-1.375
2018-02-24/10:25:00	2018-02-24/10:35:00	227.972	4.577	-1.492	-1.26
2018-02-24/10:55:00	2018-02-24/11:05:00	249.278	4.568	-1.965	-0.742
2018-02-24/12:10:00	2018-02-24/12:20:00	279.032	4.167	-2.007	0.307
2018-02-24/12:55:00	2018-02-24/13:05:00	247.368	4.607	-1.885	-0.788
2018-02-24/13:25:00	2018-02-24/13:35:00	257.27	4.843	-1.788	-0.385
2018-02-24/13:55:00	2018-02-24/14:05:00	238.576	5.445	-1.547	-0.94
2018-02-24/14:25:00	2018-02-24/14:35:00	256.009	5.513	-1.973	-0.49
2018-02-24/14:55:00	2018-02-24/15:05:00	262.032	5.537	-2.287	-0.317
2018-02-24/15:50:00	2018-02-24/16:00:00	281.1	5.225	-3.055	0.603
2018-02-24/16:20:00	2018-02-24/16:30:00	267.752	5.407	-2.707	-0.058
2018-02-24/16:50:00	2018-02-24/17:00:00	261.926	5.325	-2.967	-0.418
2018-02-24/17:20:00	2018-02-24/17:30:00	268.41	5.087	-3.082	-0.087
2018-02-24/17:50:00	2018-02-24/18:00:00	267.249	5.148	-2.817	-0.135
2018-02-24/18:20:00	2018-02-24/18:30:00	264.278	4.94	-2.687	-0.263
2018-02-24/19:50:00	2018-02-24/20:00:00	249.742	5.265	-2.428	-0.878
2018-02-25/14:50:00	2018-02-25/15:00:00	219.097	-3.333	-2.202	-2.693
2018-02-25/15:20:00	2018-02-25/15:30:00	225.481	-2.677	-2.833	-2.792
2018-02-25/15:50:00	2018-02-25/16:00:00	227.542	-2.567	-3.017	-2.765
2018-02-25/16:20:00	2018-02-25/16:30:00	230.151	-2.245	-3.1	-2.587
2018-02-25/17:35:00	2018-02-25/17:45:00	210.175	-2.273	-2.035	-3.51
2018-02-25/19:10:00	2018-02-25/19:20:00	225.199	1.577	-2.822	-2.812
2018-02-25/19:40:00	2018-02-25/19:50:00	232.066	2.397	-3.05	-2.382
2018-02-25/20:10:00	2018-02-25/20:20:00	226.019	3.268	-2.285	-2.202
2018-02-25/20:40:00	2018-02-25/20:50:00	225.831	3.51	-1.975	-1.915
2018-02-25/21:10:00	2018-02-25/21:20:00	230.673	3.49	-2.178	-1.787
2018-02-25/21:40:00	2018-02-25/21:50:00	231.736	3.763	-1.942	-1.54
2018-02-25/23:25:00	2018-02-25/23:35:00	252.338	4.255	-2.663	-0.87
2018-02-26/00:55:00	2018-02-26/01:05:00	244.364	5.682	-4.175	-1.962
2018-02-26/01:25:00	2018-02-26/01:35:00	252.885	6.36	-3.022	-1.025
2018-02-26/03:35:00	2018-02-26/03:45:00	257.143	6.425	-2.468	-0.602
2018-02-26/04:20:00	2018-02-26/04:30:00	243.723	3.145	-3.817	-1.898
2018-02-26/05:10:00	2018-02-26/05:20:00	226.028	-1.163	-3.9	-3.732
2018-02-26/05:40:00	2018-02-26/05:50:00	232.414	-0.73	-4.533	-3.493
2018-02-26/06:10:00	2018-02-26/06:20:00	233.375	-2.403	-4.172	-3.118
2018-02-26/07:05:00	2018-02-26/07:15:00	276.334	4.802	-4.462	0.473
2018-02-26/07:35:00	2018-02-26/07:45:00	258.53	3.262	-5.295	-1.087
2018-02-26/08:05:00	2018-02-26/08:15:00	242.42	-0.195	-5.812	-3.035
2018-02-26/20:10:00	2018-02-26/20:20:00	227.319	0.497	-2.142	-1.97
2018-02-26/21:40:00	2018-02-26/21:50:00	215.544	0.997	-1.635	-2.303
2018-02-27/00:10:00	2018-02-27/00:20:00	218.164	3.247	-3.565	-4.528
2018-02-27/01:40:00	2018-02-27/01:50:00	224.731	6.237	-5.312	-5.33
2018-02-27/03:25:00	2018-02-27/03:35:00	144.026	-0.667	4.802	-6.598
2018-02-27/04:35:00	2018-02-27/04:45:00	202.218	1.747	-2.453	-6.057
2018-02-28/13:10:00	2018-02-28/13:20:00	200.21	3.823	-0.535	-1.638
2018-02-28/13:55:00	2018-02-28/14:05:00	156.319	3.58	0.92	-2.06
2018-02-28/17:00:00	2018-02-28/17:10:00	285.062	0.47	-3.86	1.048
2018-02-28/17:30:00	2018-02-28/17:40:00	283.798	-0.265	-3.863	0.94
2018-02-28/18:10:00	2018-02-28/18:20:00	269.715	-1.398	-3.89	-0.02
2018-02-28/18:40:00	2018-02-28/18:50:00	264.736	-2.235	-3.855	-0.357
2018-03-01/02:00:00	2018-03-01/02:10:00	285.667	0.272	-3.298	0.912
2018-03-01/05:50:00	2018-03-01/06:00:00	205.637	-0.135	-1.635	-3.375
2018-03-01/07:10:00	2018-03-01/07:20:00	245.144	0.285	-2.622	-1.228
2018-03-01/13:25:00	2018-03-01/13:35:00	56.704	2.647	1.595	1.075
2018-03-01/13:55:00	2018-03-01/14:05:00	39.627	2.723	1.357	1.617
2018-03-01/14:25:00	2018-03-01/14:35:00	34.89	2.758	1.133	1.628
2018-03-01/14:55:00	2018-03-01/15:05:00	54.141	2.38	1.732	1.265
2018-03-01/15:45:00	2018-03-01/15:55:00	126.79	2.255	2.513	-1.98
2018-03-01/16:15:00	2018-03-01/16:25:00	143.105	2.305	1.95	-2.583
2018-03-01/17:05:00	2018-03-01/17:15:00	144.928	2.405	1.582	-2.288
2018-03-01/18:00:00	2018-03-01/18:10:00	169.391	0.082	0.693	-3.705
2018-03-01/18:30:00	2018-03-01/18:40:00	171.163	-0.868	0.557	-3.582
2018-03-01/19:25:00	2018-03-01/19:35:00	173.413	-0.512	0.433	-3.762
2018-03-01/20:40:00	2018-03-01/20:50:00	185.692	-0.978	-0.355	-3.52
2018-03-01/22:45:00	2018-03-01/22:55:00	189.506	1.517	-0.377	-2.16
2018-03-01/23:55:00	2018-03-02/00:05:00	228.564	2.198	-2.622	-2.327
2018-03-02/00:45:00	2018-03-02/00:55:00	222.713	3.985	-1.642	-1.773
2018-03-02/02:50:00	2018-03-02/03:00:00	240.651	-0.72	-3.793	-2.133
2018-03-02/04:15:00	2018-03-02/04:25:00	247.74	-1.268	-4.32	-1.78
2018-03-02/06:55:00	2018-03-02/07:05:00	254.925	-0.978	-4.457	-1.2
2018-03-02/08:40:00	2018-03-02/08:50:00	273.966	-2.838	-3.363	0.24
2018-03-03/05:25:00	2018-03-03/05:35:00	259.286	1.39	-2.927	-0.543
2018-03-03/06:35:00	2018-03-03/06:45:00	252.504	0.765	-3.495	-1.018
2018-03-03/07:05:00	2018-03-03/07:15:00	244.707	0.643	-3.712	-1.765
2018-03-03/08:05:00	2018-03-03/08:15:00	231.726	0.572	-3.715	-2.92
2018-03-03/08:40:00	2018-03-03/08:50:00	266.055	-0.348	-5.192	-0.368
2018-03-03/10:25:00	2018-03-03/10:35:00	202.248	1.738	-2.56	-6.247
2018-03-03/11:10:00	2018-03-03/11:20:00	252.534	1.427	-5.947	-1.887
2018-03-03/11:55:00	2018-03-03/12:05:00	221.203	3.063	-4.193	-4.763
2018-03-03/12:50:00	2018-03-03/13:00:00	260.942	3.625	-5.602	-0.89
2018-03-03/14:10:00	2018-03-03/14:20:00	260.426	0.773	-6.49	-1.102
2018-03-03/14:40:00	2018-03-03/14:50:00	265.862	1.578	-6.333	-0.468
2018-03-03/15:35:00	2018-03-03/15:45:00	242.578	2.538	-5.1	-2.648
2018-03-03/16:15:00	2018-03-03/16:25:00	264.513	2.152	-6.367	-0.61
2018-03-03/17:10:00	2018-03-03/17:20:00	284.412	2.7	-5.548	1.428
2018-03-03/17:45:00	2018-03-03/17:55:00	273.562	4.208	-6.355	0.357
2018-03-03/18:35:00	2018-03-03/18:45:00	270.33	3.485	-6.663	0.03
2018-03-03/19:35:00	2018-03-03/19:45:00	266.531	3.422	-4.803	-0.293
2018-03-03/22:20:00	2018-03-03/22:30:00	261.667	3.795	-11.232	-1.67
2018-03-04/12:05:00	2018-03-04/12:15:00	226.307	-1.508	-1.537	-1.465
2018-03-04/20:25:00	2018-03-04/20:35:00	188.511	-2.403	-0.467	-2.157
2018-03-04/20:55:00	2018-03-04/21:05:00	180.858	-2.277	-0.048	-2.997
2018-03-04/21:35:00	2018-03-04/21:45:00	131.216	-3.312	2.188	-1.897
2018-03-04/23:10:00	2018-03-04/23:20:00	314.466	-3.405	-1.448	1.44
2018-03-05/01:20:00	2018-03-05/01:30:00	53.741	-4.352	3.623	2.67
2018-03-05/02:00:00	2018-03-05/02:10:00	74.905	1.118	5.747	1.512
2018-03-05/03:05:00	2018-03-05/03:15:00	43.114	-3.263	4.338	4.607
2018-03-05/03:35:00	2018-03-05/03:45:00	30.948	-4.485	2.683	4.395
2018-03-05/04:05:00	2018-03-05/04:15:00	25.741	-4.662	2.158	4.273
2018-03-05/04:35:00	2018-03-05/04:45:00	37.221	-4.268	3.143	4.143
2018-03-05/05:05:00	2018-03-05/05:15:00	45.348	-3.808	3.72	3.67
2018-03-05/06:45:00	2018-03-05/06:55:00	77.432	3.283	3.908	0.872
2018-03-06/01:30:00	2018-03-06/01:40:00	323.23	-4.332	-1.073	1.413
2018-03-06/07:50:00	2018-03-06/08:00:00	22.28	-2.778	1.192	2.753
2018-03-06/09:30:00	2018-03-06/09:40:00	106.316	1.202	3.998	-1.158
2018-03-06/19:40:00	2018-03-06/19:50:00	82.947	1.227	4.977	0.662
2018-03-07/04:40:00	2018-03-07/04:50:00	76.526	2.727	2.205	0.513
2018-03-07/08:35:00	2018-03-07/08:45:00	33.415	-3.898	0.68	1.082
2018-03-07/09:25:00	2018-03-07/09:35:00	64.818	-3.423	1.713	0.807
2018-03-07/09:55:00	2018-03-07/10:05:00	64.245	-3.408	1.845	0.832
2018-03-07/10:25:00	2018-03-07/10:35:00	52.756	-3.667	1.347	0.958
2018-03-07/10:55:00	2018-03-07/11:05:00	41.694	-3.582	1.272	1.425
2018-03-07/12:15:00	2018-03-07/12:25:00	70.744	-1.16	3.617	1.243
2018-03-07/12:45:00	2018-03-07/12:55:00	75.246	-1.022	3.303	0.842
2018-03-07/13:15:00	2018-03-07/13:25:00	69.771	-0.837	3.415	1.26
2018-03-07/13:45:00	2018-03-07/13:55:00	60.457	-0.523	3.213	1.818
2018-03-08/20:45:00	2018-03-08/20:55:00	68.423	0.353	2.962	1.177
2018-03-08/21:55:00	2018-03-08/22:05:00	113.226	2.663	2.088	-0.912
2018-03-08/22:55:00	2018-03-08/23:05:00	87.893	2.398	1.688	0.042
2018-03-09/02:35:00	2018-03-09/02:45:00	149.143	5.497	2.87	-4.868
2018-03-09/05:05:00	2018-03-09/05:15:00	70.015	1.613	5.033	1.863
2018-03-09/07:30:00	2018-03-09/07:40:00	51.597	0.03	4.652	3.675
2018-03-09/10:45:00	2018-03-09/10:55:00	324.599	-4.12	-1.923	2.675
2018-03-09/15:05:00	2018-03-09/15:15:00	76.501	-2.158	4.155	0.993
2018-03-09/15:55:00	2018-03-09/16:05:00	85.458	-2.328	3.145	0.243
2018-03-09/16:45:00	2018-03-09/16:55:00	91.948	-1.745	2.655	-0.088
2018-03-10/20:20:00	2018-03-10/20:30:00	299.696	0.158	-9.34	5.317
2018-03-10/20:50:00	2018-03-10/21:00:00	288.847	0.06	-10.667	3.642
2018-03-10/21:20:00	2018-03-10/21:30:00	277.294	0.357	-11.328	1.448
2018-03-11/23:20:00	2018-03-11/23:30:00	302.299	-3.583	-0.98	0.64
2018-03-12/02:15:00	2018-03-12/02:25:00	72.201	0.585	3.243	1.04
2018-03-12/02:45:00	2018-03-12/02:55:00	75.441	0.502	3.298	0.86
2018-03-12/03:30:00	2018-03-12/03:40:00	39.472	0.642	1.992	2.433
2018-03-12/04:05:00	2018-03-12/04:15:00	47.231	-1.03	2.175	2.023
2018-03-12/05:40:00	2018-03-12/05:50:00	351.857	-3.217	-0.243	1.835
2018-03-12/09:35:00	2018-03-12/09:45:00	308.792	-1.472	-1.827	1.46
2018-03-12/21:50:00	2018-03-12/22:00:00	346.898	-3.757	-0.34	1.437
2018-03-12/22:25:00	2018-03-12/22:35:00	337.963	-4.098	-0.575	1.42
2018-03-12/23:45:00	2018-03-12/23:55:00	350.907	-4.068	-0.202	1.248
2018-03-13/00:15:00	2018-03-13/00:25:00	344.132	-4.095	-0.41	1.448
2018-03-13/00:45:00	2018-03-13/00:55:00	346.444	-4.122	-0.365	1.535
2018-03-13/03:00:00	2018-03-13/03:10:00	10.768	-2.618	0.495	2.615
2018-03-13/04:10:00	2018-03-13/04:20:00	31.085	-0.733	1.728	2.842
2018-03-13/06:05:00	2018-03-13/06:15:00	294.179	0.128	-2.947	1.333
2018-03-13/09:40:00	2018-03-13/09:50:00	247.949	0.408	-3.167	-1.283
2018-03-13/12:35:00	2018-03-13/12:45:00	256.63	0.413	-2.74	-0.658
2018-03-13/13:50:00	2018-03-13/14:00:00	247.541	1.315	-2.357	-0.975
2018-03-13/14:20:00	2018-03-13/14:30:00	241.18	0.933	-2.285	-1.258
2018-03-13/15:50:00	2018-03-13/16:00:00	258.026	-0.15	-2.473	-0.532
2018-03-14/11:50:00	2018-03-14/12:00:00	237.992	1.623	-3.073	-1.933
2018-03-14/14:00:00	2018-03-14/14:10:00	273.334	1.76	-4.872	0.298
2018-03-15/06:30:00	2018-03-15/06:40:00	293.724	1.002	-6.793	3.028
2018-03-15/07:55:00	2018-03-15/08:05:00	289.974	1.518	-6.07	2.195
2018-03-15/15:20:00	2018-03-15/15:30:00	209.616	4.767	-2.197	-3.782
2018-03-15/17:20:00	2018-03-15/17:30:00	214.49	3.725	-2.378	-3.482
2018-03-15/19:10:00	2018-03-15/19:20:00	248.262	4.54	-3.203	-1.323
2018-03-15/19:40:00	2018-03-15/19:50:00	254.777	0.875	-5.155	-1.393
2018-03-15/20:10:00	2018-03-15/20:20:00	245.869	1.443	-5.187	-2.325
2018-03-15/21:40:00	2018-03-15/21:50:00	250.716	2.51	-4.032	-1.405
2018-03-16/00:10:00	2018-03-16/00:20:00	263.348	3.495	-3.813	-0.447
2018-03-16/00:40:00	2018-03-16/00:50:00	291.572	2.855	-3.958	1.572
2018-03-16/05:05:00	2018-03-16/05:15:00	167.655	4.478	1.025	-4.668
2018-03-16/06:05:00	2018-03-16/06:15:00	245.691	2.645	-5.098	-2.323
2018-03-16/06:35:00	2018-03-16/06:45:00	267.029	2.982	-5.462	-0.293
2018-03-16/07:30:00	2018-03-16/07:40:00	255.396	3.37	-5.583	-1.403
2018-03-16/08:10:00	2018-03-16/08:20:00	230.757	4.573	-4.278	-3.483
2018-03-16/08:40:00	2018-03-16/08:50:00	225.799	3.838	-4.04	-3.92
2018-03-16/09:10:00	2018-03-16/09:20:00	228.793	3.337	-4.885	-4.282
2018-03-16/10:15:00	2018-03-16/10:25:00	269.148	4.027	-5.47	-0.122
2018-03-16/10:55:00	2018-03-16/11:05:00	279.321	4.168	-5.37	0.853
2018-03-16/11:30:00	2018-03-16/11:40:00	268.438	4.813	-5.028	-0.103
2018-03-16/12:15:00	2018-03-16/12:25:00	248.863	7.68	-2.11	-0.777
2018-03-16/12:50:00	2018-03-16/13:00:00	248.161	7.07	-4.693	-1.928
2018-03-17/12:50:00	2018-03-17/13:00:00	229.641	3.695	-2.097	-1.762
2018-03-18/02:30:00	2018-03-18/02:40:00	229.511	1.8	-2.578	-2.235
2018-03-18/03:10:00	2018-03-18/03:20:00	239.978	2.313	-2.455	-1.318
2018-03-18/04:15:00	2018-03-18/04:25:00	241.044	-0.06	-2.76	-1.527
2018-03-18/11:05:00	2018-03-18/11:15:00	243.099	-1.055	-2.657	-1.355
2018-03-18/12:55:00	2018-03-18/13:05:00	235.028	3.358	-4.067	-2.87
2018-03-18/19:05:00	2018-03-18/19:15:00	200.675	2.802	-2.545	-6.83
2018-03-18/19:35:00	2018-03-18/19:45:00	197.653	3.717	-2.26	-6.997
2018-03-19/04:35:00	2018-03-19/04:45:00	240.651	-2.347	-4.013	-2.22
2018-03-19/07:05:00	2018-03-19/07:15:00	282.137	2.948	-2.728	0.613
2018-03-19/08:10:00	2018-03-19/08:20:00	243.872	2.082	-3.415	-1.66
2018-03-20/07:30:00	2018-03-20/07:40:00	270.52	2.648	-1.223	0.02
2018-03-20/09:05:00	2018-03-20/09:15:00	283.606	0.765	-2.818	0.685
2018-03-20/11:00:00	2018-03-20/11:10:00	249.051	-1.995	-2.067	-0.808
2018-03-20/11:55:00	2018-03-20/12:05:00	225.701	-2.55	-1.622	-1.582
2018-03-20/14:25:00	2018-03-20/14:35:00	261.738	-2.043	-2.6	-0.385
2018-03-20/14:55:00	2018-03-20/15:05:00	265.051	-2.093	-2.68	-0.238
2018-03-20/16:45:00	2018-03-20/16:55:00	303.303	-2.27	-3.182	2.088
2018-03-20/17:15:00	2018-03-20/17:25:00	280.521	-3.37	-3.455	0.667
2018-03-20/17:45:00	2018-03-20/17:55:00	254.767	-4.3	-3.017	-0.797
2018-03-20/18:30:00	2018-03-20/18:40:00	201.036	-1.65	-1.445	-3.772
2018-03-20/19:00:00	2018-03-20/19:10:00	184.846	-0.683	-0.353	-4.155
2018-03-20/22:15:00	2018-03-20/22:25:00	202.948	2.063	-1.113	-2.6
